ri modes cells dofs u_L2_norm l2d u_Linfty_norm  infdif  u_H1_norm    h1dif lambda_norm lambda1  lambda2 lambda3 lambda4 lambda5 lambda6 lambda7 lambda8 lambda9 lambda10 lambda11 lambda12 lambda13 lambda14 lambda15 lambda16 lambda17 lambda18 lambda19 lambda20 lambda21 lambda22 lambda23 lambda24 lambda25 lambda26 lambda27 lambda28 lambda29 lambda30 lambda31 lambda32
0.2 2 10960 22920 8.424e-02 0.03 1.280e-01 0.01 5.364e-01 0.02 32.8, -1.726e+01 1.732e-01 3.310e-02 -1.540e+01  NA NA NA NA NA NA NA NA NA NA NA NA -1.736e+01 -2.177e-01 -6.471e-02 -1.542e+01 
0.2 4   256   578 9.624e-02    - 1.456e-01    - 5.902e-01    - 39.0417, -2.050e+01 1.776e-01 -4.131e-02 -1.743e+01 7.044e-03 -5.053e-04 -1.493e-03 -5.636e-03  NA NA NA NA NA NA NA NA -2.202e+01 -2.517e-01 -2.004e-02 -1.776e+01 -3.367e-03 -6.282e-04 -2.320e-03 5.656e-03 
0.2 4   679  1480 9.106e-02 0.12 1.368e-01 0.13 5.640e-01 0.10 35.9, -1.899e+01 2.170e-01 5.834e-02 -1.665e+01 5.951e-04 -3.066e-04 -8.379e-05 -7.581e-04  NA NA NA NA NA NA NA NA -1.939e+01 -2.527e-01 -7.098e-02 -1.667e+01 -1.405e-04 -2.899e-04 -1.458e-04 5.999e-04 
0.2 4  1717  3658 8.739e-02 0.09 1.307e-01 0.10 5.477e-01 0.07 34.1, -1.803e+01 1.839e-01 3.327e-02 -1.598e+01 1.736e-04 -9.321e-06 5.486e-05 -3.851e-04  NA NA NA NA NA NA NA NA -1.814e+01 -2.323e-01 -6.742e-02 -1.599e+01 -1.658e-04 6.271e-06 2.322e-05 4.396e-04 
0.2 4  4339  9160 8.554e-02 0.05 1.283e-01 0.04 5.403e-01 0.03 33.3, -1.757e+01 1.778e-01 3.406e-02 -1.564e+01 2.927e-05 6.560e-05 4.727e-05 -3.163e-04  NA NA NA NA NA NA NA NA -1.765e+01 -2.264e-01 -6.969e-02 -1.566e+01 2.532e-05 6.683e-05 2.613e-05 3.397e-04 
0.2 4 10960 22920 8.423e-02 0.03 1.280e-01 0.01 5.364e-01 0.02 32.8, -1.726e+01 1.731e-01 3.308e-02 -1.540e+01 -4.537e-05 9.667e-05 4.870e-05 -2.562e-04  NA NA NA NA NA NA NA NA -1.736e+01 -2.177e-01 -6.469e-02 -1.542e+01 2.686e-05 1.128e-04 2.805e-05 2.707e-04 
0.2 6   256   578 9.624e-02    - 1.456e-01    - 5.902e-01    - 39.0417, -2.050e+01 1.776e-01 -4.131e-02 -1.743e+01 7.044e-03 -5.055e-04 -1.493e-03 -5.636e-03 -8.384e-04 -1.413e-05 4.930e-05 3.722e-04  NA NA NA NA -2.202e+01 -2.517e-01 -2.004e-02 -1.776e+01 -3.367e-03 -6.283e-04 -2.321e-03 5.655e-03 4.181e-04 8.539e-05 -3.581e-05 3.698e-04 
0.2 6   679  1480 9.106e-02 0.12 1.368e-01 0.13 5.640e-01 0.10 35.9, -1.899e+01 2.170e-01 5.834e-02 -1.665e+01 5.949e-04 -3.065e-04 -8.380e-05 -7.581e-04 1.497e-04 2.166e-05 -2.532e-05 -3.408e-04  NA NA NA NA -1.939e+01 -2.527e-01 -7.097e-02 -1.667e+01 -1.405e-04 -2.898e-04 -1.459e-04 5.998e-04 6.224e-04 3.879e-05 -3.690e-05 -3.382e-04 
0.2 6  1717  3658 8.739e-02 0.09 1.307e-01 0.10 5.477e-01 0.07 34.1, -1.803e+01 1.839e-01 3.327e-02 -1.598e+01 1.735e-04 -9.307e-06 5.486e-05 -3.851e-04 2.621e-04 -6.030e-06 2.904e-06 -3.353e-04  NA NA NA NA -1.814e+01 -2.323e-01 -6.741e-02 -1.599e+01 -1.658e-04 6.284e-06 2.322e-05 4.396e-04 2.944e-04 1.183e-05 -1.382e-05 -3.440e-04 
0.2 6  4339  9160 8.554e-02 0.05 1.283e-01 0.04 5.403e-01 0.03 33.3, -1.757e+01 1.778e-01 3.406e-02 -1.564e+01 2.921e-05 6.560e-05 4.727e-05 -3.162e-04 2.785e-04 -1.044e-06 -3.815e-06 -2.869e-04  NA NA NA NA -1.765e+01 -2.264e-01 -6.969e-02 -1.566e+01 2.537e-05 6.683e-05 2.613e-05 3.397e-04 2.597e-04 -3.540e-06 3.519e-06 -2.735e-04 
